Author_id,Name
12697,James W. Demers
12698,Michael D. O'Brien
12699,Angela C. Santomero
12700,Jenine Pontillo
12701,David Isaacs
12702,Laura Berquist
12703,Susan Wise Bauer
12704,Patty Martirosian
12705,Jay Wise
12706,Sharon
12707,Mel Gibson
12708,Ken Duncan
12709,Tom Allen
12710,Marcellino D'Ambrosio
12711,Matthew Pinto
12712,Jonathan Stroud
12713,Joan Younger Meek
12714,Hertha Pauli
12715,Lenn Redman
12716,Philip Wilkinson
12717,Susan Striker
12718,Edward Kimmel
12719,Elizabeth Hallam
12720,Kimberly Hahn
12721,Scott Hahn
12722,Sara Wood
12723,Christine O' Keeffe Lafser
12724,Phyllis Tickle
12725,David Currie
12726,C. Bernard Ruffin
12727,Mitch Pacwa
12728,Ronda Chervin
12729,Patrick Madrid
12730,Patrick Madrid (Editor)
12731,Foreword By Scott Hahn
12732,Geoff Benge
12733,Janet Benge
12734,Ann Mcgovern
12735,Tracy Sugarman
12736,Leslie Rule
12737,H. Rider Haggard
12738,Paul Hogarth
12739,Jack Hitt
12740,Tony Hille
12741,Euripides
12742,John Mclean
12743,T.E. Lawrence
12744,Charles P. Curtis Jr.
12745,Ferris Greenslet
12746,Maria Beesing
12747,Robert J. Nogosek
12748,Patrick H. O'Leary
12749,Pierre-Ambrois-Francois Choderlos De Laclos
12750,Richar
12751,Michael Allen Dymmoch
12752,Louise Taylor
12753,Barbara E. Cohen
12754,Patricia Ingham
12755,Mandelbaum
12756,Robert M. Quackenbush
12757,Sarah Graves
12758,A.A. Milne
12759,Andrew Glass
12760,Janet Frank
12761,Jeff Abbott
12762,George Downing
12763,Kathleen Keating
12764,Mimi Noland
12765,Evelyn E. Smith
12766,James Fox
12767,Jan Lynette Dargatz
12768,Raymond Lamont-Brown
12769,Connie Fedderson
12770,Ross Thomas
12771,Shelley Freydont
12772,Lesilie Meier
12773,Howard Pyle
12774,Adapted Version By Alexa Villanueva
12775,Harriet Lerner
12776,Suzette Tyler
12777,Stephen Hickman
12778,Fran Lebowitz
12779,Leo Buscaglia
12780,Kate Klise
12781,M. Sarah Klise
12782,Emily Brightwell
12783,Christine Breen
12784,Louis B. Wright
12785,Virginia A. La
12786,Woodward
12787,Aline Romanos
12788,Ronni Eisenberg
12789,Kate Kelly
12790,Carol Gilligan
12791,Peter Russell
12792,Bob Rosner
12793,Les Rhodes
12794,Jeremy Leggatt
12795,Dorothy L Sayers
12796,Terry Cole-Whittaker
12797,Jessica Mitford
12798,Baroness Orczy
12799,Deborah Adams
12800,Michelle Kwan
12801,Laura M. James
12802,Jacqueline Girdner
12803,Ellen Fein
12804,Sherrie Schneider
12805,Lou Jane Temple
12806,John Hockenberry
12807,Sheldon Rubin
12808,Laurien Berenson
12809,Arlene Matthews
12810,Nadine Mockler
12811,Frances Gray Patton
12812,Emmuska Orczy
12813,Mildred A. Wirt
12814,Russell H. Tandy
12815,Allen Mandelbaum
12816,Diane M Stortz
12817,Nancy Lee Teaff M.D.
12818,Kim Wright Wiley
12819,Downing
12820,Chuck Slack
12821,Carla Jablonski
12822,Donald M. Silver
12823,Patricia J. Wynne
12824,Patricia J. Wyn
12825,Jesse Younger
12826,Aurelius Battaglia
12827,Jennifer Dewey
12828,Read
12829,Vincent Andriani
12830,Henrik Drescher
12831,Robert Loren Fleming
12832,Ken Kimmelman
12833,Elspeth Murphy
12834,Jane E. Nelson
12835,John Walsh
12836,Jonathan Frakes
12837,Nancy L. Mace
12838,Peter V. Rabins
12839,Terence; Crider
12840,Bill; Lee
12841,Wendi; Schumacher
12842,Ail
12843,Lazaris
12844,John Hollander
12845,Nancy Fairbanks
12846,Andrew Carroll
12847,Robert Kimmel Smith
12848,George Sullivan
12849,Emma Gelders Sterne
12850,Alton Raible
12851,Richard Skinner
12852,Jason Moss
12853,Jeffrey Kottler
12854,Anton Chaitkin
12855,E .M. Delafield
12856,E. M. Delafield
12857,Arthur Watts
12858,Mary Borden
12859,Elizabeth Foxwell
12860,Hamilton Crane
12861,Lee Charles Kelley
12862,Frank Ferrell
12863,Janet Ferrell
12864,Edward Wakin
12865,Joan Embery
12866,Steven H Silver
12867,Gene Stratton Porter
12868,Lori Marie Carlson
12869,M. C. Beaton
12870,Carol Anne O'Marie
12871,Gary Trudeau
12872,Donald Carrick
12873,Lebbeus Woods
12874,Doreen Tovey
12875,Jaqueline King
12876,Robert Ellsberg
12877,Ruth Teichroeb
12878,Julie Nixon Eisenhower
12879,Lori Copeland
12880,Patricia Windsor
12881,Norma Mazer
12882,Herbert Fensterheim Ph.D.
12883,Jean Baer
12884,Deborah Donnelly
12885,S. Gross
12886,Dorie Byers
12887,Edward Ball
12888,Laura Pedersen
12889,Judith Fein
12890,Eastman Kodak Company
12891,Phyllis Rose
12892,Jean Wickstrom Liles
12893,Lisa A. Hooper
12894,Richard Lockridge
12895,Frances Lockridge
12896,Francess Lin Lantz
12897,Tip O'Neill
12898,Manuel J. Smith
12899,Dick King-Smith
12900,Kate Douglas Wiggin
12901,Deborah G. Felder
12902,B. B. Hiller
12903,Stephen Krensky
12904,F. M. Cornford
12905,Jack Shepherd
12906,Thomas Nelson Publishers
12907,Hilary Knight
12908,William Stevenson
12909,Charlotte Elkins
12910,Kenneth Giles
12911,A. A. Fair
12912,Laurel Robertson
12913,David Wallechinsky
12914,Frances Burnett
12915,Julie Harris
12916,Farley Mowat
12917,Chuck Yeager
12918,Charles Leerhsen
12919,Claire Tomalin
12920,Amanda Brown
12921,Peter Sis
12922,Kathryn Kenny
12923,Susan Feldmann
12924,Charles E. Funk
12925,Stewart Cowley
12926,Susi Adams
12927,Mark Saltzman
12928,Douglas J. Rumford
12929,Bill Hinds
12930,Sidonie­Gabrielle Colette
12931,Je
12932,Boris Pasternak
12933,Iris Rainer Dart
12934,Christopher Sykes
12935,John R. Neill
12936,Sister Carol Anne O'Marie
12937,Jackie French Koller
12938,Judith Mitchell
12939,Mary Rodgers
12940,Harold S. Kushner
12941,Susan Allen Toth
12942,Mignon Good Eberhart
12943,Judith Thurman
12944,Dorothy Law Nolte Ph.D.
12945,Rachel Harris L.C.S.W.  Ph
12946,Josephinetey
12947,Joshua Reynolds
12948,Pat Rogers
12949,Elizabeth Forsythe Hailey
12950,Jim Lovell
12951,Barbara Bush
12952,Paul Greengrass
12953,Clement C. Moore
12954,Robin (&Amp; Anne Mccaffrey) Wood
12955,William Sale Jr
12956,Thomas T. Noguchi
12957,Joseph Dimona
12958,Leslie O'Kane
12959,W. Fezler
12960,A. J. Russell
12961,Don H Polston
12962,Michael Mitton
12963,Joel Martin
12964,Michael Lowerbein
12965,Mikel Vause
12966,Peggy Fleming
12967,Bert Stern
12968,Helen Eustis
12969,John Shelby Spong
12970,Brian Wilson
12971,Todd Gold
12972,Mother Teresa
12973,Deborah Woodworth
12974,Louis Jambor
12975,Sansan
12976,Nicola De Pulford
12977,Hugh Fleetwood
12978,Deborah Raney
12979,Arthur Lyons
12980,Marcello Truzzi
12981,Joe Jackson
12982,William Burke Jr.
12983,Gerald Durrell
12984,Ralph Thompson
12985,Stewart Farrar
12986,Anthony Louis
12987,Ruth V. Ward
12988,Ellen Cooney
12989,Liz Jarrett
12990,John Louis Anderson
12991,Bob Puhala
12992,Sally S. Wright
12993,W. Allen Werneken
12994,Harold S Kushner
12995,John Jay Osborn Jr
12996,Christopher Phillips
12997,Willa Sibert Cather
12998,Jennifer Lee
12999,Ann Howard Creel
13000,Christopher D. Hudson
13001,Veronica Mcbride
13002,Christine Tripp
13003,Joe Fellegy
13004,Marie Evans
13005,Ann Shakeshaft
13006,Martha Vanceburg
13007,Mary Murray Delaney
13008,Jay Jennings
13009,Ashleigh Bryce Clayton
13010,Howard Mohr
13011,John D. Seymour
13012,Geoff Dyer
13013,Hazelden Publishing
13014,Jesse Ventura
13015,Douglas Brinkley
13016,Ming-Dao Deng
13017,Ben Starnes
13018,Myron Miller
13019,Rosemary Daniell
13020,Steve Gannon
13021,Valerie W. Wesley
13022,Kathleen Barret
13023,Tamela Hancock Murray
13024,Linda Lyle
13025,Christine Lynxwil
13026,Darwin Porter
13027,Danforth Prince
13028,Erri De Luca
13029,Tony Potter
13030,Mattie J. T. Stepanek
13031,Anton Myrer
13032,Richard W. Chilson
13033,Julian
13034,Sandra Gulland
13035,Deborah Chiel
13036,Jill Shalvis
13037,Gerald Malcolm Durrell
13038,Carter
13039,Matthew Strebe
13040,Charles Perkins
13041,Lisa Donald
13042,Raymond Barnett
13043,Aleksandr Isaevich Solzhenitsyn
13044,Thomas P. Whitney
13045,Michelle M. Sagara
13046,Bart Davis
13047,Irving
13048,Matthew Mead
13049,Irwin Shaw
13050,Robert Heinlein
13051,Stanley Kubrick
13052,Beryl Markham
13053,Mary S. Lovell
13054,Rigoberta Menchú
13055,Elisabeth Burgos-Debray
13056,Ann Wrigh
13057,Anne Raeff
13058,Marina Picasso
13059,Zelig Pliskin
13060,Kate Walbert
13061,Dina Temple-Raston
13062,John Dean
13063,Susannah Heschel
13064,Mark Epstein
13065,Betsy Reed
13066,Katha Pollitt
13067,Louis De Bernières
13068,Stephen Lang
13069,Isobel Murray
13070,Library Of America
13071,Chiang Yee
13072,James T. Farrell
13073,Mike Tidwell
13074,Maureen Dean
13075,Michael Emmerich
13076,W. Ralph Eubanks
13077,John Mcafee
13078,Geoffrey Giuliano
13079,Brenda Giuliano
13080,Abbas Milani
13081,Dawn Turner Trice
13082,Hortense Calisher
13083,Daniel Gerroll
13084,Dawn Powell
13085,Grace Paley
13086,Katherine Towler
13087,Michelle Passoff
13088,Epicurus
13089,Dean R. Spitzer Ph.D.
13090,Patricia Foster
13091,Pauli Murray
13092,Milton Steinberg
13093,G. A. Mckevett
13094,James M. Citrin
13095,Richard Smith
13096,Sarah Strohmeyer
13097,T. L. Gray
13098,Anna Davis
13099,Geralyn Dawson
13100,Scott Gray
13101,Susan Andersen
13102,Dennis Boutsikaris
13103,Linda Markowiak
13104,Campbell
13105,Claudia Bishop
13106,Kathleen Taylor
13107,Trish Jensen
13108,Mary Burton
13109,Rebecca Price Janney
13110,Kathleen Webb
13111,Jennifer Drew
13112,Barbara Dunlop
13113,Alex Matthews
13114,Wensley Clarkson
13115,William Flanagan
13116,Aphrodite Jones
13117,James Neff
13118,Winn
13119,Maggie Simpson
13120,Eileen Fulton
13121,Katherine Deauxville
13122,Ruth Ryan Langan
13123,Mariann
13124,Sandy Steen
13125,Joan Kilby
13126,Jane Graves
13127,Sheryl Lynn
13128,Jean Barrett
13129,Ann Voss Peterson
13130,Kathleen O'Brien
13131,Patricia Potter
13132,Coerte V. W. Felske
13133,Gini Hartzmark
13134,Iris Ranier Dart
13135,Darlene Gardner
13136,Dawn Atkins
13137,Lori Wilde
13138,Susan Rogers Cooper
13139,W. Warren Wagar
13140,Charles Lilly
13141,Melissa Lowell
13142,Mel Gilden
13143,Darren Star
13144,K. T. Smith
13145,Norma Johnston
13146,L. P. Hartley
13147,J. Donald Crowley
13148,L. R. Wright
13149,Laurie Colwin
13150,Margot Zemach
13151,Voltaire
13152,Mona Simpson
13153,Donald M. Epstein
13154,Nathaniel Altman
13155,George Dawson
13156,Richard Glaubman
13157,Suzanne Falter-Barns
13158,Betty J. Kovacs
13159,Sifu Judith Sherven
13160,Jim Sniechowski
13161,Nancy Dunnan
13162,Mitchell Pacelle
13163,Dan Cashman
13164,Donald E. Dekieffer
13165,Kate Solisti-Mattelon
13166,Patrice Mattelon
13167,Sandra Burr
13168,Daniel D. Pearlman
13169,Paula R. Pearlman
13170,Mark H. Mccormack
13171,Richard A.
13172,M.D. Evans
13173,Richard A. Evans M.D.
13174,Paul E. Morin
13175,Horst Rechelbacher
13176,Jennifer Moses
13177,Anna Johnson
13178,Abigail Van Buren
13179,Martin Prechtel
13180,Mira Kamdar
13181,Danny Fields
13182,Kristin Sheldon
13183,Adrienne Eisen
13184,Caroline Harvey
13185,Patricia J. Crane; Ph.D.
13186,Kenny Rose Butts
13187,Vladimir Chernozemsky
13188,Carolyn Porter
13189,Patti G. Fields
13190,Adelheid Ohlig
13191,Engelhard
13192,D. J. Brown
13193,Lorena Mccourtney
13194,Meg Tilly
13195,Bonnie Burnard
13196,Jerry J. Pollock
13197,Trudy Baker
13198,Rachel Jones
13199,Laura Cunningham
13200,Richard Hewitt
13201,Barbara Finn Hewitt
13202,William Stuart Long
13203,Barry Yourgrau
13204,Josef Skvorecky
13205,Bruce R. Olson
13206,Norah Robinson Lofts
13207,Carole L. Glickfeld
13208,Laurel Doud
13209,Robert Donald Spector
13210,Carol Hill
13211,Natalya Reshetovskaya
13212,G. S. Fraser
13213,Arthur Roth
13214,J. J. Graham
13215,Anatol Rapoport
13216,Harry Wu
13217,George Vecsey
13218,Ann Radcliffe
13219,Bonamy Dobrï¿1/2E
13220,Terry Castle
13221,Horace Walpole
13222,Connie Brockway
13223,Alexandra Blackstone
13224,Michelle Brandon
13225,Anna Deforest
13226,Jessica Douglass
13227,Patricia Pellicane
13228,Elizabeth Chadwick
13229,Kathleen Harrington
13230,Gwen Cleary
13231,Donna Stephens
13232,Jodi Thomas
13233,Kathleen Kane
13234,Frederick D. Huebner
13235,Jacey Ford
13236,Ana Leigh
13237,Meryl Sawyer
13238,Jeanette Baker
13239,Roxanne St. Claire
13240,Erickson
13241,Taylor Smith
13242,Bill Pronzini
13243,Obrien
13244,Taylor Janelle
13245,Wilma S. Ross
13246,S. Black
13247,Christiane Heggan
13248,Gloria Anzaldua
13249,Mary Ann Mason
13250,Jessie Lee Brown Foveaux
13251,Victor Martinez
13252,James Hilton
13253,James And Chris Collier
13254,Paul Laurence Dunbar
13255,Susie Bright
13256,Mary Taylor Simeti
13257,Kenneth Krauss
13258,Laurie Graff
13259,Carla Wills-Brandon
13260,Heidi Julavits
13261,Shirley Conran
13262,Michael Scholz-Hansel
13263,Denise-P Cogny
13264,Alfred De Musset
13265,Anne Ubersfeld
13266,Daniel Mesguich
13267,Stendhal
13268,Michel Crouzet
13269,Jean De La Fontaine
13270,Rosa Regas
13271,Pierre Choderlos De Laclos
13272,Douglas Parmée
13273,David Co
13274,Joseph Sheridan Le Fanu
13275,Juan Marse
13276,Nick Caistor
13277,Joan Hickson
13278,Jean-François Revel
13279,Guido Waldman
13280,Kessel
13281,Minne
13282,Claude Croisetière
13283,France Leduc
13284,Robert J. Ray
13285,Bill Roorbach
13286,Natasha Wimm
13287,Caroline Sharp
13288,Josip Novakovich
13289,Louis D. Rubin
13290,Sheena Gillespie
13291,Robert Singleton
13292,Robert Becker
13293,H. W. Fowler
13294,Sir Ernest Gowers
13295,James N. Frey
13296,Constance Hale
13297,Julie Checkoway
13298,Chicago Editorial Staff
13299,Rick Demarinis
13300,Evan Marshall
13301,Carol Cartaino
13302,Sheila Bender
13303,Carol Bly
13304,Charles T. Brusaw
13305,Michael Bugeja
13306,Alan Lee
13307,Helen Lane
13308,Michael Turner
13309,Chris Ware
13310,Stanley Wells
13311,Ga
13312,Daphne Phelps
13313,Denis Mack Smith
13314,Charles Powers
13315,Christina Pribicevic-Zoric
13316,Michael Palin
13317,Charles Palliser
13318,Peter Nadas
13319,Adrienne Dixon
13320,Russell Hoban
13321,Ismail Kadare
13322,Danilo Kis
13323,Gary Krist
13324,Marc Mccutcheon
13325,Neil; Carlson
13326,K. C. (Editor) - Intro By Clive Bar
13327,Colleen Dora
13328,Malcolm
13329,Grace F. Edwards
13330,Kathy Acker
13331,Jonathan Carroll
13332,Ellen Akins
13333,Kathleen Alcal
13334,Antonio Lobo Antunes
13335,R. F. Laird
13336,Ronald Wright
13337,Ron Chernow
13338,David Hackett Fischer
13339,Amir D. Aczel
13340,George Reese
13341,James Goodwill
13342,Robert Eckstein
13343,J. Steven Perry
13344,O'Reilly Authors
13345,Sherry Yard
13346,Judith Kolberg
13347,Kathleen Nadeau
13348,Michele Novotni Phd
13349,Randy Petersen
13350,Matthew Restall
13351,Leonard C. Lewin
13352,Victor Navasky
13353,Laurence G. Boldt
13354,Gavin Menzies
13355,Frederick Taylor
13356,Patrick K. O'Donnell
13357,Hugh Thomson
13358,Robert M. Sapolsky
13359,Elaine Pagels
13360,Karen Elizabeth Gordon
13361,Ilan Stavans
13362,John Coyne
13363,Joni Seager
13364,Daniel G. Amen
13365,Edward M. Hallowell
13366,John J. Ratey
13367,Jonathan Halverstadt
13368,Daniel Amen
13369,Richard Bandler
13370,Peggy Ramundo
13371,Gabor Mate
13372,Kathleen G. Nadeu
13373,Lynn Weiss
13374,Margaret Weiss
13375,Lily Trokenberg Hechtman
13376,Gabrielle
13377,Sari Solden
13378,Lisa Lipkin
13379,Peter Jaksa
13380,Senator Paul Wellstone
13381,Sue Boggio
13382,Mare Pearl
13383,Scott Westerfeld
13384,Manuel Komrof
13385,Ronald Wilks
13386,Lisa Sandlin
13387,Constance Urdang
13388,Linda Jaivin
13389,Susan Kay
13390,Christoph Ransmayr
13391,Jerry Johnston
13392,Gwen Macsai
13393,Patricia L Garfield
13394,Bharati Mukherjee
13395,Steven Phillips
13396,Jean Auel
13397,Nan Mccarthy
13398,Carol Saline
13399,Sharon J. Wohlmuth
13400,Ken Kaiser
13401,David Fisher
13402,Zachary Lazar
13403,Bathroom Readers' Institute
13404,Don Wade
13405,Nancy Lopez
13406,Editors Of Don'T Sweat Press
13407,Victoria Houston
13408,Brenda Brown
13409,Louis S. Schafer
13410,Elise Chanowitz
13411,Walter Gretzky
13412,Mark Burnett
13413,Martin Dugard
13414,Alison Gold
13415,The Bathroom Readers' Hysterical Society
13416,Arlana Anderson-Hale
13417,Robin Bovey
13418,Ewa Pluciennik
13419,Chris C. Fisher
13420,John Acorn
13421,Gary Ross
13422,Peter Greenberg
13423,Hal Leonard Corp.
13424,D. V. Glass
13425,Michael Ledwidge
13426,Holden Scott
13427,Eugene Izzi
13428,Jim Toomey
13429,Jake Vest
13430,Michelle Berriedale-Johnson
13431,Bill Amend
13432,Keith Faulkner
13433,Amanda O'Neill
13434,Bob Keeshan
13435,Dennis Lee
13436,Michael Kusugak
13437,Vladyana Krykorka
13438,Helene Desputeaux
13439,William Wegman
13440,Molly Coxe
13441,Joan Steiner
13442,Clement Hurd
13443,E. Nesbit
13444,H. R. Millar
13445,Suzanne Duranceau
13446,Philippe Sollers
13447,Christine Nöstlinger
13448,Claire Le Grand
13449,Pascale De Bourgoing
13450,Pearl Buck
13451,Lygia Fagundes Telles
13452,Pierre Assouline
13453,Laure Guille-Bataillon
13454,Joseph Kessel
13455,Ian Macewan
13456,Kenzaburo Oé
13457,Marc Mécréant
13458,She Lao
13459,Romain Gary
13460,Jonquet
13461,Champion/Jeanne
13462,Jacques Charon
13463,Claire Etcherelli
13464,Niall Griffiths
13465,Alain Defossé
13466,Victor Del Litto
13467,Navarre
13468,Jacques Higelin
13469,Alexandra Cade
13470,Nicolas Rey
13471,Nicolas Bouvier
13472,Vladimir Vladimirovich Nabokov
13473,Donald Harper
13474,Jean-
13475,Agueev M
13476,Darren Aronofsky
13477,Guillaume Apollinaire
13478,Danièle Roth
13479,Perros Georges
13480,Henri Vincenot
13481,Pierre Corneille
13482,Alain Couprie
13483,François Dagognet
13484,John D. Barow
13485,Christophe André
13486,Alina Reyes
13487,Michel Serres
13488,Michèle Albaret-Maatsch
13489,Agota Kristof
13490,Théophile Gautier
13491,Choderlos De Laclos
13492,Jorge Semprun
13493,Hans-Ulrich Lindken
13494,Elisabeth Badinter
13495,Camille Laurens
13496,Albert Cohen
13497,Chi Li
13498,Angel Pino
13499,Shao Baoqing
13500,Jean-Marie Gustave Le Clézio
13501,Breton
13502,Giorgio Colli
13503,Mazzino Montinar
13504,Jean-Philippe Toussaint
13505,Toshihiko Izutsu
13506,Jacques Bouveresse
13507,Reeves Hubert
13508,Pierre Levy
13509,Bruno Latour
13510,Delmas-Marty Mireill
13511,Jean-Pierre Olié
13512,J.-D. Nasio
13513,Sherry Turkle
13514,Anne Ancelin Schützenberger
13515,Georges Perros
13516,Marc Sautet
13517,Lys Flowerday
13518,Denis Diderot
13519,Louis Calaferte
13520,Marie Darrieussecq
13521,Jacques Aubert
13522,Ludmila
13523,Franck Dan
13524,Lydie Salvayre
13525,Michel Granger
13526,Sophie Rochefor
13527,Marie De Hennezel
13528,Alfred Jarry
13529,Françoise Rey
13530,Lovecraft
13531,Charles Juliet
13532,Michel Quint
13533,Clement
13534,François-René De Chateaubriand
13535,Pirsig
13536,Annie François
13537,Alfred Döblin
13538,Pierre Mac Orlan
13539,Renée Villoteau (Traduit De L'Anglai
13540,Anne Colin Du Terrail
13541,Michel Onfray
13542,Lodge
13543,Shan Sa
13544,Maurice Rambaud
13545,Leïla Sebbar
13546,Alice Ferney
13547,T Chevalier
13548,Pierre Péju
13549,Marie Nimier
13550,Alain Duchesne
13551,Thierry Leguay
13552,Bahiyyih Nakhjavani
13553,Bober R
13554,Christine Le Boeuf
13555,Raymond Jean
13556,Jean-Pierre Gérault
13557,Alain Pierrot
13558,Dominique Bona
13559,Luc Lang
13560,Larry Collins
13561,Maxence Fermine
13562,Pascal Bonafoux
13563,Pancol
13564,Olivier Rolin
13565,Hubert Mingarelli
13566,Tonino Bénacquista
13567,François Cheng
13568,Danièle Valin
13569,P. Peju
13570,Michael-Anne Johns
13571,Donna; Donna Unangst Unangst
13572,Bob Feldgus (Design)
13573,Michael S. Teitelbaum
13574,Gerald Leinwand
13575,Ruth F. Boorstin
13576,Arthur Waldhorn
13577,Elaine Bergstrom
13578,Denny Sargent
13579,Carin Rafferty
13580,Dina R. Jewell
13581,Edythe Draper
13582,Ben Carson  M.D.
13583,Sellers
13584,Beverly Byrne
13585,Winifred Elze
13586,Phil Hale
13587,Carol Ellis
13588,S.E. Hinton
13589,T. S. Rue
13590,Mary Lou Podlasiak
13591,Monica Strauss
13592,Richard Roeper
13593,Friedrich Kur
13594,Traugott König
13595,John Von Neumann
13596,Dietrich Dörner
13597,Carl Seelig
13598,Fritz Se
13599,John Lloyd
13600,Sven Böttcher
13601,Carl Weissner
13602,Heinrich Mann
13603,Ian Stewart
13604,Jack Cohen
13605,Herbert G. Wells
13606,Brian W. Aldiss
13607,Alexander Solschenizyn
13608,Anna Peturnig
13609,Ernst Walter
13610,Pierre S. De Laplace
13611,R. Von Mises
13612,Walter M. Miller
13613,Carl Amery
13614,Jürgen Saupe
13615,Rüdiger Schmidt
13616,Hans Mayer
13617,Charles Platt
13618,Bertrand Russell
13619,Eberhard Bubser
13620,Claire Malignon
13621,Wilhelm Weischedel
13622,Karl Jaspers
13623,Konstantin Rösch
13624,J. Kapistram Bott
13625,Herbert Geisen
13626,Jean Amery
13627,David Wells
13628,Richard Curtis
13629,Rowan Atkinson
13630,Victor Serebriakoff
13631,Michael Walter
13632,Paul Watzlawick
13633,Frederick Bodmer
13634,Hanswilhelm Haefs
13635,Richard Feynman
13636,Edward M. Reingold
13637,Nachum Dershowitz
13638,Duncan Steel
13639,Thomas S. Kuhn
13640,Kurt Simon
13641,Hermann Vetter
13642,Jesse Sheidlower
13643,Friedrich Von Oppeln-Bronikows
13644,Friedrich Griese
13645,Gert Postel
13646,Christoph Neumann
13647,The Fluid Research Group
13648,Ulr
13649,Karl Leopold Von Lichtenfels
13650,Charles Darwin
13651,Rudolf Zorn
13652,Voy Sobon
13653,Robert Rau
13654,David Hilbert
13655,Konfuzius
13656,R Moritz
13657,Michael Koseler
13658,Arkadi Strugatzki
13659,Boris Strugatzki
13660,Aljonna Möckel
13661,Erika Pietraß
13662,Hermann Buchner
13663,Barbara Heidkamp
13664,Hanna Rottensteiner
13665,Hubert Schumann
13666,Charlotte Eckert
13667,Jutta Janke
13668,Klaus S
13669,Caesar Rymarowicz
13670,Irmtraud Zimmermann-Göllheim
13671,Edda Werfel
13672,Rüdiger Nehberg
13673,Mechthild Horn
13674,David Hume
13675,Norman Kemp Smith
13676,Jens Kulenkampff
13677,Gero Von Randow
13678,Carl Friedrich Von Weizsäcker
13679,Günter. Jäckel
13680,Wolf Schneider
13681,Luis Murschetz
13682,Christoph Drösser
13683,Daniel Jonah Goldhagen
13684,Klaus Kochmann
13685,Sunset Publishing Staff
13686,Howard-Yana Shapiro Ph.D.
13687,John Harrisson
13688,Paul Ferrini
13689,Nk Lawn And Garden
13690,Mimi Dietrich
13691,Janet Sobesky
13692,Creative Publishing International
13693,Hearst Corp Hous
13694,Arnold Reinhold
13695,Margaret Levine You
13696,Philip Harnden
13697,Patricia Lanza
13698,Dominic O'Brien
13699,Dominic O'Brian
13700,Craig Lagory
13701,Jacqueline Winspear
13702,Pamela Duncan
13703,Dalai Lama Xiv
13704,Marcia Keegan
13705,Michele Cassou
13706,Master Jae Woong Kim
13707,His Holiness The Dalai Lama
13708,Cathy Barash
13709,Robert Baer
13710,Dorothea Hall
13711,Ron Caralissen
13712,Ron Carolissen
13713,Eleanor Burns
13714,Jeanne Argent
13715,Carole Thomerson
13716,Carolyn Bucha
13717,Chris Rankin
13718,Cheryl Smith
13719,Cheri Huber
13720,June Shiver
13721,Gershon Winkler
13722,Lakme Batya Elior
13723,Palmer-Pletsch Associates
13724,Pati Palmer
13725,Ann Price
13726,Robert Harold Schuller
13727,Candace Ord Manroe
13728,Ortho Books
13729,Janette Hall
13730,Carol Henderson
13731,Karin Sha
13732,Victoria Magazine
13733,Jeanine Larmoth
13734,Tricycle Magazine
13735,Walpola Rahula
13736,Esther De Waal
13737,Sarah Duchess Of York
13738,Weight Watchers
13739,Marla Cilley
13740,Linda Cobb
13741,Geshe Michael Roach
13742,William Bridges
13743,Teri Dunn
13744,Joel C. Rosenberg
13745,Dee-Ann Leblanc
13746,Michael Smith
13747,David Flanagan
13748,Sriram Srinivasan
13749,Richard Petersen
13750,William Stallings
13751,Donald L. Pipkin
13752,Robyn Miller
13753,Kay Kenyon
13754,Cheryl Richardson
13755,Mund Fuller
13756,Patenaud
13757,Rosemarie Lennon
13758,L. Warren Douglas
13759,Eli
13760,Melissa Mathison
13761,William M. Carney
13762,James W. Clarke
13763,Jack Geasland
13764,Anna Louise Golden
13765,Jovial Bob Stine
13766,Mel Brooks
13767,Thomas Meehan
13768,Ronny Gr
13769,Robh Ruppel
13770,Kam Majd
13771,M M Kaye
13772,George O. Barr
13773,Gregory Bean
13774,George Bernau
13775,Dona Vaughn
13776,Janet Scott Batchler
13777,Lee Batchler
13778,Bob
13779,L. Butcher
13780,Ken Englade
13781,Edward Humes
13782,Janet Parker Beck
13783,Jean Thesman
13784,N. Maccullough Weir
13785,Michael Kaplan
13786,Richard Owen
13787,Pyotyr Kurtinski
13788,Elana Lore
13789,Alfred Hitchcock
13790,Eluki Bes Shahar
13791,Roger Cruz
13792,Judith Katzir
13793,Barbara Linner
13794,Carolyn G. Heilbrun
13795,Harry Rowohlt
13796,Maria Benedickt
13797,Neil Grant
13798,Lynn Flewelling
13799,Gary Ruddell
13800,Steve Kowit
13801,R. Ewart Oakeshott
13802,Joseph Gies
13803,Frances Gies
13804,Christopher; Payne
13805,Ronald Dobson
13806,James F. Mccloy
13807,Ray
13808,Jr. Miller
13809,Ray Miller
13810,Ann Van Wagner Childs
13811,Allan Cox
13812,Faye D. Resnick
13813,Mike Walker
13814,Pamela Wallace
13815,Elise Title
13816,Diane Pershing
13817,Sally Kemp
13818,Sebastien Japrisot
13819,Alan Sheridan
13820,G. B. (1948- ) Trudeau
13821,F.M. Houston
13822,Kieran Crowley
13823,Alma E. Guinness
13824,Stephen L. Burns
13825,Julian F. Thompson
13826,Phyllis Halldorson
13827,Peggy Webb
13828,Heather
13829,Steve Null
13830,Lyn Stone
13831,Robert Newton Peck
13832,G. H. Stine
13833,Sara Bliss
13834,Sheryl Paul
13835,Marg Stark
13836,Margaret Anne Doody
13837,Sturgeon
13838,J. C. Suares
13839,Jean-Claude Suares
13840,Denham Sutcliffe
